sample_id_canonical	country_iso3	country_program_target	epoch_id	epoch_label	base_block_id	base_block_level	subblock_id	subblock_level	base_block_size	subblock_size	dominant_block_flag	bioproject_accession	study_accession	year	month	week_key	collection_date_raw	prn_interpretable	prn_disrupted	prn_event_id
SAMN44583894	CHN	chn_ap_mixed			singleton:SAMN44583894	sample_id_canonical_singleton	singleton:SAMN44583894::week=2024-W10	base_block_plus_week_key	1	1	False			2024	3	2024-W10	2024-03-04	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583895	CHN	chn_ap_mixed			singleton:SAMN44583895	sample_id_canonical_singleton	singleton:SAMN44583895::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-11	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583896	CHN	chn_ap_mixed			singleton:SAMN44583896	sample_id_canonical_singleton	singleton:SAMN44583896::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-13	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583897	CHN	chn_ap_mixed			singleton:SAMN44583897	sample_id_canonical_singleton	singleton:SAMN44583897::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-13	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583898	CHN	chn_ap_mixed			singleton:SAMN44583898	sample_id_canonical_singleton	singleton:SAMN44583898::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-13	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583899	CHN	chn_ap_mixed			singleton:SAMN44583899	sample_id_canonical_singleton	singleton:SAMN44583899::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-14	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583900	CHN	chn_ap_mixed			singleton:SAMN44583900	sample_id_canonical_singleton	singleton:SAMN44583900::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-14	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583901	CHN	chn_ap_mixed			singleton:SAMN44583901	sample_id_canonical_singleton	singleton:SAMN44583901::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-14	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583902	CHN	chn_ap_mixed			singleton:SAMN44583902	sample_id_canonical_singleton	singleton:SAMN44583902::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583903	CHN	chn_ap_mixed			singleton:SAMN44583903	sample_id_canonical_singleton	singleton:SAMN44583903::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583904	CHN	chn_ap_mixed			singleton:SAMN44583904	sample_id_canonical_singleton	singleton:SAMN44583904::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583905	CHN	chn_ap_mixed			singleton:SAMN44583905	sample_id_canonical_singleton	singleton:SAMN44583905::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583906	CHN	chn_ap_mixed			singleton:SAMN44583906	sample_id_canonical_singleton	singleton:SAMN44583906::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583907	CHN	chn_ap_mixed			singleton:SAMN44583907	sample_id_canonical_singleton	singleton:SAMN44583907::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583908	CHN	chn_ap_mixed			singleton:SAMN44583908	sample_id_canonical_singleton	singleton:SAMN44583908::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583909	CHN	chn_ap_mixed			singleton:SAMN44583909	sample_id_canonical_singleton	singleton:SAMN44583909::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583910	CHN	chn_ap_mixed			singleton:SAMN44583910	sample_id_canonical_singleton	singleton:SAMN44583910::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583911	CHN	chn_ap_mixed			singleton:SAMN44583911	sample_id_canonical_singleton	singleton:SAMN44583911::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583912	CHN	chn_ap_mixed			singleton:SAMN44583912	sample_id_canonical_singleton	singleton:SAMN44583912::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583913	CHN	chn_ap_mixed			singleton:SAMN44583913	sample_id_canonical_singleton	singleton:SAMN44583913::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-14	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583914	CHN	chn_ap_mixed			singleton:SAMN44583914	sample_id_canonical_singleton	singleton:SAMN44583914::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-14	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583915	CHN	chn_ap_mixed			singleton:SAMN44583915	sample_id_canonical_singleton	singleton:SAMN44583915::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583916	CHN	chn_ap_mixed			singleton:SAMN44583916	sample_id_canonical_singleton	singleton:SAMN44583916::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583917	CHN	chn_ap_mixed			singleton:SAMN44583917	sample_id_canonical_singleton	singleton:SAMN44583917::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583918	CHN	chn_ap_mixed			singleton:SAMN44583918	sample_id_canonical_singleton	singleton:SAMN44583918::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583919	CHN	chn_ap_mixed			singleton:SAMN44583919	sample_id_canonical_singleton	singleton:SAMN44583919::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-16	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583920	CHN	chn_ap_mixed			singleton:SAMN44583920	sample_id_canonical_singleton	singleton:SAMN44583920::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583921	CHN	chn_ap_mixed			singleton:SAMN44583921	sample_id_canonical_singleton	singleton:SAMN44583921::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583922	CHN	chn_ap_mixed			singleton:SAMN44583922	sample_id_canonical_singleton	singleton:SAMN44583922::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583923	CHN	chn_ap_mixed			singleton:SAMN44583923	sample_id_canonical_singleton	singleton:SAMN44583923::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583924	CHN	chn_ap_mixed			singleton:SAMN44583924	sample_id_canonical_singleton	singleton:SAMN44583924::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583925	CHN	chn_ap_mixed			singleton:SAMN44583925	sample_id_canonical_singleton	singleton:SAMN44583925::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-16	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583926	CHN	chn_ap_mixed			singleton:SAMN44583926	sample_id_canonical_singleton	singleton:SAMN44583926::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583927	CHN	chn_ap_mixed			singleton:SAMN44583927	sample_id_canonical_singleton	singleton:SAMN44583927::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583928	CHN	chn_ap_mixed			singleton:SAMN44583928	sample_id_canonical_singleton	singleton:SAMN44583928::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583929	CHN	chn_ap_mixed			singleton:SAMN44583929	sample_id_canonical_singleton	singleton:SAMN44583929::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583930	CHN	chn_ap_mixed			singleton:SAMN44583930	sample_id_canonical_singleton	singleton:SAMN44583930::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583931	CHN	chn_ap_mixed			singleton:SAMN44583931	sample_id_canonical_singleton	singleton:SAMN44583931::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583932	CHN	chn_ap_mixed			singleton:SAMN44583932	sample_id_canonical_singleton	singleton:SAMN44583932::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583933	CHN	chn_ap_mixed			singleton:SAMN44583933	sample_id_canonical_singleton	singleton:SAMN44583933::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-15	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583934	CHN	chn_ap_mixed			singleton:SAMN44583934	sample_id_canonical_singleton	singleton:SAMN44583934::week=2024-W11	base_block_plus_week_key	1	1	False			2024	3	2024-W11	2024-03-16	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583935	CHN	chn_ap_mixed			singleton:SAMN44583935	sample_id_canonical_singleton	singleton:SAMN44583935::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583936	CHN	chn_ap_mixed			singleton:SAMN44583936	sample_id_canonical_singleton	singleton:SAMN44583936::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-19	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583937	CHN	chn_ap_mixed			singleton:SAMN44583937	sample_id_canonical_singleton	singleton:SAMN44583937::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583938	CHN	chn_ap_mixed			singleton:SAMN44583938	sample_id_canonical_singleton	singleton:SAMN44583938::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583939	CHN	chn_ap_mixed			singleton:SAMN44583939	sample_id_canonical_singleton	singleton:SAMN44583939::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583940	CHN	chn_ap_mixed			singleton:SAMN44583940	sample_id_canonical_singleton	singleton:SAMN44583940::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583941	CHN	chn_ap_mixed			singleton:SAMN44583941	sample_id_canonical_singleton	singleton:SAMN44583941::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583942	CHN	chn_ap_mixed			singleton:SAMN44583942	sample_id_canonical_singleton	singleton:SAMN44583942::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583943	CHN	chn_ap_mixed			singleton:SAMN44583943	sample_id_canonical_singleton	singleton:SAMN44583943::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-19	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583944	CHN	chn_ap_mixed			singleton:SAMN44583944	sample_id_canonical_singleton	singleton:SAMN44583944::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-19	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583945	CHN	chn_ap_mixed			singleton:SAMN44583945	sample_id_canonical_singleton	singleton:SAMN44583945::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-20	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583946	CHN	chn_ap_mixed			singleton:SAMN44583946	sample_id_canonical_singleton	singleton:SAMN44583946::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-20	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583947	CHN	chn_ap_mixed			singleton:SAMN44583947	sample_id_canonical_singleton	singleton:SAMN44583947::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-20	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583948	CHN	chn_ap_mixed			singleton:SAMN44583948	sample_id_canonical_singleton	singleton:SAMN44583948::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-20	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583949	CHN	chn_ap_mixed			singleton:SAMN44583949	sample_id_canonical_singleton	singleton:SAMN44583949::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-20	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583950	CHN	chn_ap_mixed			singleton:SAMN44583950	sample_id_canonical_singleton	singleton:SAMN44583950::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583951	CHN	chn_ap_mixed			singleton:SAMN44583951	sample_id_canonical_singleton	singleton:SAMN44583951::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583952	CHN	chn_ap_mixed			singleton:SAMN44583952	sample_id_canonical_singleton	singleton:SAMN44583952::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583953	CHN	chn_ap_mixed			singleton:SAMN44583953	sample_id_canonical_singleton	singleton:SAMN44583953::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583954	CHN	chn_ap_mixed			singleton:SAMN44583954	sample_id_canonical_singleton	singleton:SAMN44583954::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583955	CHN	chn_ap_mixed			singleton:SAMN44583955	sample_id_canonical_singleton	singleton:SAMN44583955::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583956	CHN	chn_ap_mixed			singleton:SAMN44583956	sample_id_canonical_singleton	singleton:SAMN44583956::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583957	CHN	chn_ap_mixed			singleton:SAMN44583957	sample_id_canonical_singleton	singleton:SAMN44583957::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583958	CHN	chn_ap_mixed			singleton:SAMN44583958	sample_id_canonical_singleton	singleton:SAMN44583958::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583959	CHN	chn_ap_mixed			singleton:SAMN44583959	sample_id_canonical_singleton	singleton:SAMN44583959::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583960	CHN	chn_ap_mixed			singleton:SAMN44583960	sample_id_canonical_singleton	singleton:SAMN44583960::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583961	CHN	chn_ap_mixed			singleton:SAMN44583961	sample_id_canonical_singleton	singleton:SAMN44583961::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-18	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583962	CHN	chn_ap_mixed			singleton:SAMN44583962	sample_id_canonical_singleton	singleton:SAMN44583962::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583963	CHN	chn_ap_mixed			singleton:SAMN44583963	sample_id_canonical_singleton	singleton:SAMN44583963::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583964	CHN	chn_ap_mixed			singleton:SAMN44583964	sample_id_canonical_singleton	singleton:SAMN44583964::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583965	CHN	chn_ap_mixed			singleton:SAMN44583965	sample_id_canonical_singleton	singleton:SAMN44583965::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583966	CHN	chn_ap_mixed			singleton:SAMN44583966	sample_id_canonical_singleton	singleton:SAMN44583966::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583967	CHN	chn_ap_mixed			singleton:SAMN44583967	sample_id_canonical_singleton	singleton:SAMN44583967::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583968	CHN	chn_ap_mixed			singleton:SAMN44583968	sample_id_canonical_singleton	singleton:SAMN44583968::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583969	CHN	chn_ap_mixed			singleton:SAMN44583969	sample_id_canonical_singleton	singleton:SAMN44583969::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583970	CHN	chn_ap_mixed			singleton:SAMN44583970	sample_id_canonical_singleton	singleton:SAMN44583970::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583971	CHN	chn_ap_mixed			singleton:SAMN44583971	sample_id_canonical_singleton	singleton:SAMN44583971::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-25	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583972	CHN	chn_ap_mixed			singleton:SAMN44583972	sample_id_canonical_singleton	singleton:SAMN44583972::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-25	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583973	CHN	chn_ap_mixed			singleton:SAMN44583973	sample_id_canonical_singleton	singleton:SAMN44583973::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-25	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583974	CHN	chn_ap_mixed			singleton:SAMN44583974	sample_id_canonical_singleton	singleton:SAMN44583974::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-25	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583975	CHN	chn_ap_mixed			singleton:SAMN44583975	sample_id_canonical_singleton	singleton:SAMN44583975::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-25	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583976	CHN	chn_ap_mixed			singleton:SAMN44583976	sample_id_canonical_singleton	singleton:SAMN44583976::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-25	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583977	CHN	chn_ap_mixed			singleton:SAMN44583977	sample_id_canonical_singleton	singleton:SAMN44583977::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583978	CHN	chn_ap_mixed			singleton:SAMN44583978	sample_id_canonical_singleton	singleton:SAMN44583978::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583979	CHN	chn_ap_mixed			singleton:SAMN44583979	sample_id_canonical_singleton	singleton:SAMN44583979::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583980	CHN	chn_ap_mixed			singleton:SAMN44583980	sample_id_canonical_singleton	singleton:SAMN44583980::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583981	CHN	chn_ap_mixed			singleton:SAMN44583981	sample_id_canonical_singleton	singleton:SAMN44583981::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583982	CHN	chn_ap_mixed			singleton:SAMN44583982	sample_id_canonical_singleton	singleton:SAMN44583982::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583983	CHN	chn_ap_mixed			singleton:SAMN44583983	sample_id_canonical_singleton	singleton:SAMN44583983::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583984	CHN	chn_ap_mixed			singleton:SAMN44583984	sample_id_canonical_singleton	singleton:SAMN44583984::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-22	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583985	CHN	chn_ap_mixed			singleton:SAMN44583985	sample_id_canonical_singleton	singleton:SAMN44583985::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-25	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583986	CHN	chn_ap_mixed			singleton:SAMN44583986	sample_id_canonical_singleton	singleton:SAMN44583986::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-25	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583987	CHN	chn_ap_mixed			singleton:SAMN44583987	sample_id_canonical_singleton	singleton:SAMN44583987::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583988	CHN	chn_ap_mixed			singleton:SAMN44583988	sample_id_canonical_singleton	singleton:SAMN44583988::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583989	CHN	chn_ap_mixed			singleton:SAMN44583989	sample_id_canonical_singleton	singleton:SAMN44583989::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583990	CHN	chn_ap_mixed			singleton:SAMN44583990	sample_id_canonical_singleton	singleton:SAMN44583990::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583991	CHN	chn_ap_mixed			singleton:SAMN44583991	sample_id_canonical_singleton	singleton:SAMN44583991::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583992	CHN	chn_ap_mixed			singleton:SAMN44583992	sample_id_canonical_singleton	singleton:SAMN44583992::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583993	CHN	chn_ap_mixed			singleton:SAMN44583993	sample_id_canonical_singleton	singleton:SAMN44583993::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583994	CHN	chn_ap_mixed			singleton:SAMN44583994	sample_id_canonical_singleton	singleton:SAMN44583994::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583995	CHN	chn_ap_mixed			singleton:SAMN44583995	sample_id_canonical_singleton	singleton:SAMN44583995::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-03	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583996	CHN	chn_ap_mixed			singleton:SAMN44583996	sample_id_canonical_singleton	singleton:SAMN44583996::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-03	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583997	CHN	chn_ap_mixed			singleton:SAMN44583997	sample_id_canonical_singleton	singleton:SAMN44583997::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-03	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583998	CHN	chn_ap_mixed			singleton:SAMN44583998	sample_id_canonical_singleton	singleton:SAMN44583998::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44583999	CHN	chn_ap_mixed			singleton:SAMN44583999	sample_id_canonical_singleton	singleton:SAMN44583999::week=2024-W13	base_block_plus_week_key	1	1	False			2024	3	2024-W13	2024-03-29	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44584000	CHN	chn_ap_mixed			singleton:SAMN44584000	sample_id_canonical_singleton	singleton:SAMN44584000::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44584001	CHN	chn_ap_mixed			singleton:SAMN44584001	sample_id_canonical_singleton	singleton:SAMN44584001::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-03	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44584002	CHN	chn_ap_mixed			singleton:SAMN44584002	sample_id_canonical_singleton	singleton:SAMN44584002::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-03	False	False	prn_evt_insufficient__not_available_current_step3
SAMN44584003	CHN	chn_ap_mixed			singleton:SAMN44584003	sample_id_canonical_singleton	singleton:SAMN44584003::week=2024-W14	base_block_plus_week_key	1	1	False			2024	4	2024-W14	2024-04-03	False	False	prn_evt_insufficient__not_available_current_step3
