scenario_id	scenario_class	simmap_model	stochastic_map_replicate	stochastic_origin_count
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	63	29
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	64	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	65	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	66	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	67	29
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	68	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	69	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	70	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	71	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	72	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	73	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	74	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	75	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	76	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	77	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	78	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	79	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	80	38
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	81	38
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	82	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	83	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	84	30
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	85	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	86	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	87	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	88	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	89	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	90	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	91	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	92	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	93	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	94	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	95	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	96	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	97	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	98	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	99	29
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	100	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	101	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	102	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	103	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	104	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	105	30
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	106	30
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	107	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	108	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	109	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	110	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	111	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	112	28
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	113	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	114	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	115	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	116	38
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	117	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	118	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	119	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	120	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	121	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	122	29
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	123	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	124	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	125	42
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	126	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	127	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	128	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	129	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	130	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	131	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	132	40
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	133	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	134	30
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	135	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	136	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	137	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	138	39
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	139	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	140	28
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	141	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	142	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	143	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	144	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	145	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	146	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	147	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	148	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	149	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	150	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	151	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	152	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	153	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	154	30
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	155	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	156	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	157	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	158	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	159	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	160	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	161	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	162	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	163	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	164	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	165	38
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	166	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	167	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	168	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	169	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	170	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	171	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	172	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	173	29
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	174	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	175	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	176	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	177	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	178	30
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	179	37
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	180	40
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	181	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	182	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	183	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	184	38
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	185	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	186	29
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	187	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	188	36
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	189	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	190	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	191	35
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	192	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	193	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	194	31
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	195	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	196	38
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	197	34
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	198	33
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	199	32
study_block_balanced_replicate_07	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	200	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	1	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	2	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	3	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	4	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	5	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	6	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	7	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	8	38
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	9	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	10	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	11	39
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	12	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	13	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	14	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	15	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	16	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	17	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	18	29
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	19	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	20	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	21	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	22	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	23	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	24	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	25	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	26	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	27	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	28	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	29	42
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	30	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	31	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	32	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	33	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	34	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	35	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	36	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	37	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	38	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	39	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	40	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	41	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	42	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	43	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	44	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	45	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	46	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	47	38
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	48	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	49	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	50	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	51	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	52	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	53	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	54	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	55	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	56	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	57	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	58	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	59	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	60	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	61	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	62	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	63	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	64	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	65	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	66	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	67	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	68	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	69	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	70	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	71	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	72	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	73	39
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	74	40
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	75	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	76	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	77	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	78	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	79	28
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	80	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	81	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	82	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	83	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	84	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	85	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	86	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	87	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	88	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	89	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	90	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	91	38
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	92	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	93	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	94	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	95	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	96	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	97	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	98	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	99	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	100	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	101	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	102	38
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	103	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	104	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	105	39
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	106	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	107	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	108	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	109	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	110	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	111	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	112	31
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	113	35
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	114	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	115	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	116	38
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	117	37
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	118	29
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	119	40
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	120	30
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	121	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	122	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	123	39
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	124	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	125	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	126	36
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	127	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	128	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	129	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	130	32
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	131	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	132	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	133	34
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	134	33
study_block_balanced_replicate_08	resampling_study_block_balanced	fixed_ER_Q_rate_20000_root_equal	135	38
